ID,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
1111,Tamil Nadu,THIRUVALLUR,2001,Kharif,Cotton(lint),2,1
1112,Tamil Nadu,THIRUVALLUR,2002,Kharif,Cotton(lint),4,3
1113,Tamil Nadu,THIRUVALLUR,2003,Kharif,Cotton(lint),15,28
1114,Tamil Nadu,THIRUVALLUR,2005,Kharif,Cotton(lint),8,9
1115,Tamil Nadu,THIRUVARUR,1997,Whole Year,Cotton(lint),1622,3650
1116,Tamil Nadu,THIRUVARUR,1998,Kharif,Cotton(lint),1642,3759
1117,Tamil Nadu,THIRUVARUR,1999,Kharif,Cotton(lint),1574,3296
1118,Tamil Nadu,THIRUVARUR,2000,Kharif,Cotton(lint),2027,4384
1119,Tamil Nadu,THIRUVARUR,2001,Kharif,Cotton(lint),2732,5550
1120,Tamil Nadu,THIRUVARUR,2002,Kharif,Cotton(lint),1661,3243
1121,Tamil Nadu,THIRUVARUR,2003,Kharif,Cotton(lint),1785,5152
1122,Tamil Nadu,THIRUVARUR,2004,Kharif,Cotton(lint),3035,4245
1123,Tamil Nadu,THIRUVARUR,2005,Kharif,Cotton(lint),1431,1207
1124,Tamil Nadu,THIRUVARUR,2006,Whole Year,Cotton(lint),564,814
1125,Tamil Nadu,THIRUVARUR,2007,Whole Year,Cotton(lint),982,1581
1126,Tamil Nadu,THIRUVARUR,2008,Whole Year,Cotton(lint),493,1054
1127,Tamil Nadu,THIRUVARUR,2009,Whole Year,Cotton(lint),469,996
1128,Tamil Nadu,THIRUVARUR,2010,Kharif,Cotton(lint),880,2495
1129,Tamil Nadu,THIRUVARUR,2011,Rabi,Cotton(lint),1254,4615
1130,Tamil Nadu,THIRUVARUR,2012,Kharif,Cotton(lint),1320,2417
1131,Tamil Nadu,THIRUVARUR,2013,Rabi,Cotton(lint),3676,9189
1132,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Cotton(lint),10825,22580
1133,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Cotton(lint),7328,13047
1134,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Cotton(lint),5698,9562
1135,Tamil Nadu,TIRUCHIRAPPALLI,2000,Kharif,Cotton(lint),7083,12300
1136,Tamil Nadu,TIRUCHIRAPPALLI,2001,Kharif,Cotton(lint),9508,10880
1137,Tamil Nadu,TIRUCHIRAPPALLI,2002,Kharif,Cotton(lint),1558,2581
1138,Tamil Nadu,TIRUCHIRAPPALLI,2003,Kharif,Cotton(lint),2767,3580
1139,Tamil Nadu,TIRUCHIRAPPALLI,2004,Kharif,Cotton(lint),2715,3812
1140,Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Cotton(lint),3299,4847
1141,Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Cotton(lint),5508,13742
1142,Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Cotton(lint),6677,16364
1143,Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Cotton(lint),10976,5338
1144,Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year,Cotton(lint),9319,32202
1145,Tamil Nadu,TIRUCHIRAPPALLI,2010,Kharif,Cotton(lint),14479,28519
1146,Tamil Nadu,TIRUCHIRAPPALLI,2011,Kharif,Cotton(lint),14056,36772
1147,Tamil Nadu,TIRUCHIRAPPALLI,2011,Rabi,Cotton(lint),317,872
1148,Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif,Cotton(lint),16928,17539
1149,Tamil Nadu,TIRUCHIRAPPALLI,2013,Kharif,Cotton(lint),16272,35173
1150,Tamil Nadu,TIRUCHIRAPPALLI,2013,Rabi,Cotton(lint),190,594
1151,Tamil Nadu,TIRUNELVELI,1997,Whole Year,Cotton(lint),8923,10170
1152,Tamil Nadu,TIRUNELVELI,1998,Kharif,Cotton(lint),12238,18423
1153,Tamil Nadu,TIRUNELVELI,1999,Kharif,Cotton(lint),12094,25016
1154,Tamil Nadu,TIRUNELVELI,2000,Kharif,Cotton(lint),15262,30562
1155,Tamil Nadu,TIRUNELVELI,2001,Kharif,Cotton(lint),6716,10020
1156,Tamil Nadu,TIRUNELVELI,2002,Kharif,Cotton(lint),3904,6739
1157,Tamil Nadu,TIRUNELVELI,2003,Kharif,Cotton(lint),4301,7050
1158,Tamil Nadu,TIRUNELVELI,2004,Kharif,Cotton(lint),6625,14854
1159,Tamil Nadu,TIRUNELVELI,2005,Kharif,Cotton(lint),4938,10777
1160,Tamil Nadu,TIRUNELVELI,2006,Whole Year,Cotton(lint),4373,10745
1161,Tamil Nadu,TIRUNELVELI,2007,Whole Year,Cotton(lint),3250,5943
1162,Tamil Nadu,TIRUNELVELI,2008,Whole Year,Cotton(lint),2512,6107
1163,Tamil Nadu,TIRUNELVELI,2009,Whole Year,Cotton(lint),2574,7100
1164,Tamil Nadu,TIRUNELVELI,2010,Kharif,Cotton(lint),2432,7151
1165,Tamil Nadu,TIRUNELVELI,2011,Kharif,Cotton(lint),1667,5470
1166,Tamil Nadu,TIRUNELVELI,2011,Rabi,Cotton(lint),1055,3063
1167,Tamil Nadu,TIRUNELVELI,2012,Kharif,Cotton(lint),2510,5135
1168,Tamil Nadu,TIRUNELVELI,2013,Kharif,Cotton(lint),1105,2187
1169,Tamil Nadu,TIRUNELVELI,2013,Rabi,Cotton(lint),2379,1617
1170,Tamil Nadu,TIRUPPUR,2008,Whole Year,Cotton(lint),429,
1171,Tamil Nadu,TIRUPPUR,2009,Whole Year,Cotton(lint),335,2081
1172,Tamil Nadu,TIRUPPUR,2010,Kharif,Cotton(lint),398,973
1173,Tamil Nadu,TIRUPPUR,2011,Kharif,Cotton(lint),361,1031
1174,Tamil Nadu,TIRUPPUR,2011,Rabi,Cotton(lint),292,803
1175,Tamil Nadu,TIRUPPUR,2012,Kharif,Cotton(lint),371,684
1176,Tamil Nadu,TIRUPPUR,2013,Kharif,Cotton(lint),137,393
1177,Tamil Nadu,TIRUPPUR,2013,Rabi,Cotton(lint),194,466
1178,Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Cotton(lint),1821,3470
1179,Tamil Nadu,TIRUVANNAMALAI,1998,Kharif,Cotton(lint),4288,8547
1180,Tamil Nadu,TIRUVANNAMALAI,1999,Kharif,Cotton(lint),3000,6884
1181,Tamil Nadu,TIRUVANNAMALAI,2000,Kharif,Cotton(lint),2777,6034
1182,Tamil Nadu,TIRUVANNAMALAI,2001,Kharif,Cotton(lint),2782,2830
1183,Tamil Nadu,TIRUVANNAMALAI,2002,Kharif,Cotton(lint),555,936
1184,Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Cotton(lint),2610,5872
1185,Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Cotton(lint),2576,5271
1186,Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Cotton(lint),1712,4462
1187,Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Cotton(lint),1689,4784
1188,Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Cotton(lint),869,2451
1189,Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Cotton(lint),954,2425
1190,Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Cotton(lint),785,2320
1191,Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Cotton(lint),1191,2544
1192,Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Cotton(lint),370,1056
1193,Tamil Nadu,TIRUVANNAMALAI,2011,Rabi,Cotton(lint),391,1076
1194,Tamil Nadu,TIRUVANNAMALAI,2012,Kharif,Cotton(lint),506,961
1195,Tamil Nadu,TIRUVANNAMALAI,2013,Kharif,Cotton(lint),138,260
1196,Tamil Nadu,TIRUVANNAMALAI,2013,Rabi,Cotton(lint),157,357
1197,Tamil Nadu,TUTICORIN,1997,Whole Year,Cotton(lint),17660,20790
1198,Tamil Nadu,TUTICORIN,1998,Kharif,Cotton(lint),16429,5218
1199,Tamil Nadu,TUTICORIN,1999,Kharif,Cotton(lint),15107,9911
1200,Tamil Nadu,TUTICORIN,2000,Kharif,Cotton(lint),9516,7333
1201,Tamil Nadu,TUTICORIN,2001,Kharif,Cotton(lint),9743,4400
1202,Tamil Nadu,TUTICORIN,2002,Kharif,Cotton(lint),7435,3834
1203,Tamil Nadu,TUTICORIN,2003,Kharif,Cotton(lint),6977,3241
1204,Tamil Nadu,TUTICORIN,2004,Kharif,Cotton(lint),6599,7108
1205,Tamil Nadu,TUTICORIN,2005,Kharif,Cotton(lint),6620,6753
1206,Tamil Nadu,TUTICORIN,2006,Whole Year,Cotton(lint),4966,6980
1207,Tamil Nadu,TUTICORIN,2007,Whole Year,Cotton(lint),4090,4413
1208,Tamil Nadu,TUTICORIN,2008,Whole Year,Cotton(lint),3634,3923
1209,Tamil Nadu,TUTICORIN,2009,Whole Year,Cotton(lint),3766,3770
1210,Tamil Nadu,TUTICORIN,2010,Kharif,Cotton(lint),3230,10847
1211,Tamil Nadu,TUTICORIN,2011,Kharif,Cotton(lint),197,562
1212,Tamil Nadu,TUTICORIN,2011,Rabi,Cotton(lint),3413,8466
1213,Tamil Nadu,TUTICORIN,2012,Kharif,Cotton(lint),3751,3775
1214,Tamil Nadu,TUTICORIN,2013,Kharif,Cotton(lint),22,63
1215,Tamil Nadu,TUTICORIN,2013,Rabi,Cotton(lint),4504,7701
1216,Tamil Nadu,VELLORE,1997,Whole Year,Cotton(lint),10385,12640
1217,Tamil Nadu,VELLORE,1998,Kharif,Cotton(lint),7210,7812
1218,Tamil Nadu,VELLORE,1999,Kharif,Cotton(lint),3338,4288
1219,Tamil Nadu,VELLORE,2000,Kharif,Cotton(lint),4965,5906
1220,Tamil Nadu,VELLORE,2001,Kharif,Cotton(lint),6779,6380
1221,Tamil Nadu,VELLORE,2002,Kharif,Cotton(lint),389,446
1222,Tamil Nadu,VELLORE,2003,Kharif,Cotton(lint),1124,3174
1223,Tamil Nadu,VELLORE,2004,Kharif,Cotton(lint),1885,5114
1224,Tamil Nadu,VELLORE,2005,Kharif,Cotton(lint),7013,9585
1225,Tamil Nadu,VELLORE,2006,Whole Year,Cotton(lint),5765,15143
1226,Tamil Nadu,VELLORE,2007,Whole Year,Cotton(lint),6625,14510
1227,Tamil Nadu,VELLORE,2008,Whole Year,Cotton(lint),6689,11651
1228,Tamil Nadu,VELLORE,2009,Whole Year,Cotton(lint),6928,13158
1229,Tamil Nadu,VELLORE,2010,Kharif,Cotton(lint),5713,13102
1230,Tamil Nadu,VELLORE,2011,Kharif,Cotton(lint),6995,13714
1231,Tamil Nadu,VELLORE,2011,Rabi,Cotton(lint),146,402
1232,Tamil Nadu,VELLORE,2012,Kharif,Cotton(lint),7725,18118
1233,Tamil Nadu,VELLORE,2013,Kharif,Cotton(lint),6125,16476
1234,Tamil Nadu,VELLORE,2013,Rabi,Cotton(lint),345,828
1235,Tamil Nadu,VILLUPURAM,1997,Whole Year,Cotton(lint),3697,7120
1236,Tamil Nadu,VILLUPURAM,1998,Kharif,Cotton(lint),15849,42141
1237,Tamil Nadu,VILLUPURAM,1999,Kharif,Cotton(lint),9392,19498
1238,Tamil Nadu,VILLUPURAM,2000,Kharif,Cotton(lint),11442,23259
1239,Tamil Nadu,VILLUPURAM,2001,Kharif,Cotton(lint),5486,11100
1240,Tamil Nadu,VILLUPURAM,2002,Kharif,Cotton(lint),1878,3687
1241,Tamil Nadu,VILLUPURAM,2003,Kharif,Cotton(lint),4922,11337
1242,Tamil Nadu,VILLUPURAM,2004,Kharif,Cotton(lint),5215,9582
1243,Tamil Nadu,VILLUPURAM,2005,Kharif,Cotton(lint),5023,7423
1244,Tamil Nadu,VILLUPURAM,2006,Whole Year,Cotton(lint),5557,12263
1245,Tamil Nadu,VILLUPURAM,2007,Whole Year,Cotton(lint),7014,20178
1246,Tamil Nadu,VILLUPURAM,2008,Whole Year,Cotton(lint),8609,19032
1247,Tamil Nadu,VILLUPURAM,2009,Whole Year,Cotton(lint),6519,11611
1248,Tamil Nadu,VILLUPURAM,2010,Kharif,Cotton(lint),5489,13300
1249,Tamil Nadu,VILLUPURAM,2011,Kharif,Cotton(lint),6126,12728
1250,Tamil Nadu,VILLUPURAM,2011,Rabi,Cotton(lint),94,308
1251,Tamil Nadu,VILLUPURAM,2012,Kharif,Cotton(lint),6944,17145
1252,Tamil Nadu,VILLUPURAM,2013,Kharif,Cotton(lint),9322,21093
1253,Tamil Nadu,VILLUPURAM,2013,Rabi,Cotton(lint),267,631
1254,Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Cotton(lint),30069,29810
1255,Tamil Nadu,VIRUDHUNAGAR,1998,Kharif,Cotton(lint),36641,49094
1256,Tamil Nadu,VIRUDHUNAGAR,1999,Kharif,Cotton(lint),29613,31673
1257,Tamil Nadu,VIRUDHUNAGAR,2000,Kharif,Cotton(lint),26955,33925
1258,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif,Cotton(lint),21257,28670
1259,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif,Cotton(lint),17934,18312
1260,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif,Cotton(lint),17883,13734
1261,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif,Cotton(lint),17439,16648
1262,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif,Cotton(lint),13867,15753
1263,Tamil Nadu,VIRUDHUNAGAR,2006,Whole Year,Cotton(lint),11535,21908
1264,Tamil Nadu,VIRUDHUNAGAR,2007,Whole Year,Cotton(lint),8723,13722
1265,Tamil Nadu,VIRUDHUNAGAR,2008,Whole Year,Cotton(lint),8705,12033
1266,Tamil Nadu,VIRUDHUNAGAR,2009,Whole Year,Cotton(lint),7876,10922
1267,Tamil Nadu,VIRUDHUNAGAR,2010,Kharif,Cotton(lint),7904,14022
1268,Tamil Nadu,VIRUDHUNAGAR,2011,Kharif,Cotton(lint),4746,12075
1269,Tamil Nadu,VIRUDHUNAGAR,2011,Rabi,Cotton(lint),4893,11251
1270,Tamil Nadu,VIRUDHUNAGAR,2012,Kharif,Cotton(lint),8209,11859
1271,Tamil Nadu,VIRUDHUNAGAR,2013,Kharif,Cotton(lint),3818,9248
1272,Tamil Nadu,VIRUDHUNAGAR,2013,Rabi,Cotton(lint),5904,14203
